#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 110   9
# Band-Index    1
 
# Band-Index    4
   5.65724     -3.328193
   5.60381     -3.351676
   5.55039     -3.415385
   5.49696     -3.505281
   5.44354     -3.605138
   5.39011     -3.699220
   5.33669     -3.773598
   5.28326     -3.816777
   5.22984     -3.820319
   5.17641     -3.779554
   5.12299     -3.694318
   5.06956     -3.569252
   5.01614     -3.413818
   4.96271     -3.242315
   4.90928     -3.074337
   4.85586     -2.935257
   4.80243     -2.854749
   4.74901     -2.859632
   4.74901     -2.859632
   4.69603     -2.734976
   4.64305     -2.598190
   4.59007     -2.450529
   4.53709     -2.293479
   4.48412     -2.128778
   4.43114     -1.958471
   4.37816     -1.784826
   4.32518     -1.610390
   4.27220     -1.437906
   4.21922     -1.270277
   4.16624     -1.110398
   4.11326     -0.960986
   4.06028     -0.824431
   4.00731     -0.702471
   3.95433     -0.596258
   3.90135     -0.506110
   3.84837     -0.431670
   3.79539     -0.372032
   3.74241     -0.325918
   3.68943     -0.291920
   3.63645     -0.268727
   3.58347     -0.255248
   3.53050     -0.250817
   3.53050     -0.250817
   3.47522     -0.268192
   3.41995     -0.318119
   3.36468     -0.395047
   3.30940     -0.491640
   3.25413     -0.600609
   3.19886     -0.715587
   3.14358     -0.831471
   3.08831     -0.944369
   3.03304     -1.051419
   2.97777     -1.150488
   2.92249     -1.240057
   2.86722     -1.319081
   2.81195     -1.386808
   2.75667     -1.442719
   2.70140     -1.486473
   2.64613     -1.517845
   2.59086     -1.536721
   2.53558     -1.543026
   2.53558     -1.543026
   2.48143     -1.561934
   2.42727     -1.618625
   2.37311     -1.712716
   2.31896     -1.843151
   2.26480     -2.007779
   2.21065     -2.203031
   2.15649     -2.424061
   2.10233     -2.664958
   2.04818     -2.919271
   1.99402     -3.180395
   1.93986     -3.441717
   1.88571     -3.696710
   1.83155     -3.938764
   1.77740     -4.160840
   1.72324     -4.355025
   1.72324     -4.355025
   1.66580     -4.334191
   1.60836     -4.272986
   1.55092     -4.175206
   1.49347     -4.047083
   1.43603     -3.897394
   1.37859     -3.737695
   1.32115     -3.582795
   1.26371     -3.450594
   1.20627     -3.360386
   1.14883     -3.328193
   1.14883     -3.328193
   1.09412     -3.318218
   1.03941     -3.288332
   0.98471     -3.238607
   0.93000     -3.169183
   0.87530     -3.080254
   0.82059     -2.972079
   0.76588     -2.845055
   0.71118     -2.699648
   0.65647     -2.536524
   0.60177     -2.356487
   0.54706     -2.160648
   0.49235     -1.950516
   0.43765     -1.728043
   0.38294     -1.496017
   0.32824     -1.258426
   0.27353     -1.020767
   0.21882     -0.791297
   0.16412     -0.581852
   0.10941     -0.408834
   0.05471     -0.292304
   0.00000     -0.250817
 
# Band-Index    5
   0.00000      3.077291
   0.05471      3.049957
   0.10941      2.971099
   0.16412      2.848989
   0.21882      2.694493
   0.27353      2.518652
   0.32824      2.331274
   0.38294      2.140462
   0.43765      1.952487
   0.49235      1.772398
   0.54706      1.604028
   0.60177      1.450339
   0.65647      1.313743
   0.71118      1.196144
   0.76588      1.099012
   0.82059      1.023994
   0.87530      0.972159
   0.93000      0.944424
   0.98471      0.941792
   1.03941      0.965146
   1.09412      1.015287
   1.14883      1.092970
